,reviews,starRating
86,"

  It's really nice. Quality is grt. But its not strechable.

",5.0 out of 5 stars
87,"

  Best quality product. Must buy.. perfect fit and comfortable.

",5.0 out of 5 stars
88,"

  Worth the price. Thankyou

",5.0 out of 5 stars
89,"

  It's a good product. Simply nice

",4.0 out of 5 stars
90,"

  It look like a ladies pants. Not very good quality plus the color sway after wash

",4.0 out of 5 stars
91,"

  The fabric quality is not good.Wearing discomfort also

",3.0 out of 5 stars
92,"

  Nice product

",5.0 out of 5 stars
93,"

  Don't go with this, really worst product

",1.0 out of 5 stars
94,"

  Very good

",5.0 out of 5 stars
95,"

  Colour fade after one wash it looked like an old Jean's

",1.0 out of 5 stars
96,"

  Very nice

",5.0 out of 5 stars
97,"

  Useless ..money wasted

",1.0 out of 5 stars
98,"

  Good material

",5.0 out of 5 stars
99,"

  Worst material , very bad experience

",1.0 out of 5 stars
100,"

  I ordered brown and received blue👎

",3.0 out of 5 stars
101,"

  Comfortable

",5.0 out of 5 stars
102,"

  Horrible fitting and got faded within one week

",1.0 out of 5 stars
103,"

  Very nice 👌👌

",5.0 out of 5 stars
104,"

  Happy

",5.0 out of 5 stars
105,"

  Not good

",1.0 out of 5 stars
106,"

  Not at all, satisfactory.Appears as,old one,washed and ironed

",1.0 out of 5 stars
107,"

  Very very good & nice product

",5.0 out of 5 stars
108,"

  Ok product but less quality...

",3.0 out of 5 stars
109,"

  Too tight on buttocks and thighs.

",1.0 out of 5 stars
110,"

  Good

",4.0 out of 5 stars
111,"

  Colour faded after four or five washes.

",2.0 out of 5 stars
112,"

  Like it

",5.0 out of 5 stars
113,"

  Like it

",5.0 out of 5 stars
114,"

  After first washing product was very bad to wear.

",2.0 out of 5 stars
115,"

  The button was so faulty that it came out before I even wore it

",1.0 out of 5 stars
116,"

  Good products

",5.0 out of 5 stars
117,"

  Just good

",4.0 out of 5 stars
118,"

  Not as expected

",2.0 out of 5 stars
119,"

  Good

",4.0 out of 5 stars
120,"

  zip problem

",4.0 out of 5 stars
121,"

  Not ok

",1.0 out of 5 stars
122,"

  Bad

",1.0 out of 5 stars
123,"

  Average

",3.0 out of 5 stars
124,"

  Good but size was not perfect to much tyt...

",3.0 out of 5 stars
125,"

  Good

",4.0 out of 5 stars
126,"

  Product quality is good but cloth is thin

",4.0 out of 5 stars
127,"

  Used jeans and poor quality.

",1.0 out of 5 stars
128,"

  Bed products

",1.0 out of 5 stars
129,"

  Deliver a dry cleaned jeans. 👎👎👎👎

",1.0 out of 5 stars
130,"

  Nice and fit

",5.0 out of 5 stars
131,"

  Good

",4.0 out of 5 stars
132,"

  Nice product for the wonderful discounted price

",5.0 out of 5 stars
133,"

  This rate good

",3.0 out of 5 stars
134,"

  fitting is very good comfortable but cloth stuff lacks in thickness

",4.0 out of 5 stars
135,"

  Perfect

",5.0 out of 5 stars
136,"

  I got nice product...It is good Jean

",5.0 out of 5 stars
137,"

  Happy

",5.0 out of 5 stars
138,"

  As expected...fit enough!

",4.0 out of 5 stars
139,"

  Nice

",5.0 out of 5 stars
140,"

  Material quality,Size everything is perfect,but after few months it gets shrink

",5.0 out of 5 stars
141,"

  Good

",5.0 out of 5 stars
142,"

  Very happy and satisfied

",5.0 out of 5 stars
143,"

  Great

",4.0 out of 5 stars
144,"

  Worst product, this is not streatchable pant and there is not return for this product

",1.0 out of 5 stars
145,"

  Good product⭐⭐

",5.0 out of 5 stars
146,"

  Ok

",4.0 out of 5 stars
147,"

  perfect fit gud quality

",4.0 out of 5 stars
148,"

  Good

",4.0 out of 5 stars
149,"

  Quality of product is very nice

",5.0 out of 5 stars
150,"

  I like it

",2.0 out of 5 stars
151,"

  Quality should be more better

",4.0 out of 5 stars
152,"

  Not stretchable at all but in advertising description it is mentioned that stretchable and durable

",1.0 out of 5 stars
153,"

  Good products

",4.0 out of 5 stars
154,"

  The material is very cheap

",2.0 out of 5 stars
155,"

  Good quality brand products at resneble rate.

",4.0 out of 5 stars
156,,5.0 out of 5 stars
157,"

  Very good product

",5.0 out of 5 stars
158,"

  ✔️✔️

",1.0 out of 5 stars
159,"

  Worst product

",1.0 out of 5 stars
160,"

  Good

",4.0 out of 5 stars
161,"

  Not as excepted, shock to see the stitches not up to the mark

",2.0 out of 5 stars
162,"

  Nice product must buy

",5.0 out of 5 stars
163,"

  good , fine

",4.0 out of 5 stars
164,"

  Nice

",5.0 out of 5 stars
165,"

  Average Product

",3.0 out of 5 stars
166,"

  Ok

",5.0 out of 5 stars
167,"

  Cheap quality product

",1.0 out of 5 stars
168,"

  Excellent product fit to my size

",4.0 out of 5 stars
169,"

  good to fit

",4.0 out of 5 stars
170,"

  Good value of price but very bad smell

",5.0 out of 5 stars
171,"

  Poor Quality

",3.0 out of 5 stars
172,"

  In side stitching damage

",2.0 out of 5 stars
173,"

  Good product

",4.0 out of 5 stars
174,"

  Whoever having 34 waist  size ..give order 36 ..

",2.0 out of 5 stars
175,"

  Good

",4.0 out of 5 stars
176,"

  Quality is very bad.

",2.0 out of 5 stars
177,"

  Nice

",5.0 out of 5 stars
178,"

  colour fades

",1.0 out of 5 stars
179,"

  Like

",5.0 out of 5 stars
180,"

  Satisfactory ..b grade

",3.0 out of 5 stars
181,"

  Very poor cloth quality .....not good...not feel comfort.

",1.0 out of 5 stars
182,"

  Verry bad Jen's best rupeed

",1.0 out of 5 stars
183,"

  Nice products

",5.0 out of 5 stars
184,"

  Denim is not good

",2.0 out of 5 stars
185,"

  size given are perfecf...

",5.0 out of 5 stars
186,"

  Very good  product 100%Cotton. I like it

",5.0 out of 5 stars
187,"

  Good

",3.0 out of 5 stars
188,"

  Nice one.

",4.0 out of 5 stars
189,"

  I think it's a good product to thats prize

",5.0 out of 5 stars
190,"

  Good product

",5.0 out of 5 stars
191,"

  🖤🖤🖤 Nice product 🖤🖤🖤

",5.0 out of 5 stars
192,"

  better

",5.0 out of 5 stars
193,"

  Superb fitting and cloths

",5.0 out of 5 stars
194,"

  The product was upto my expectations

",5.0 out of 5 stars
195,"

  It's length is high

",4.0 out of 5 stars
196,"

  Not at all good

",1.0 out of 5 stars
197,"

  Very low quality Jean.

",1.0 out of 5 stars
198,"

  Nice and comfortable jeans

",5.0 out of 5 stars
199,"

  Not good

",1.0 out of 5 stars
200,"

  Superb

",5.0 out of 5 stars
201,"

  Waste of money

",1.0 out of 5 stars
202,"

  jeans pants size is not exact

",2.0 out of 5 stars
203,"

  Comfortable

",4.0 out of 5 stars
204,"

  This product is good

",4.0 out of 5 stars
205,"

  Nice one

",5.0 out of 5 stars
206,"

  Nice jeanse,i am happy very good product

",5.0 out of 5 stars
207,"

  Product is not similar as shown in app

",1.0 out of 5 stars
208,"

  Good

",5.0 out of 5 stars
209,"

  Good

",4.0 out of 5 stars
210,"

  Best online service

",5.0 out of 5 stars
211,"

  Maruti Enterprises have been awesome. Love this pair and get wear it to work, parties, trekking, biking etc. Been a year and no fade in the color. Please buy!

",5.0 out of 5 stars
212,"

  The first thing is that this jeans is not a relaxed fit ... The pattern is more like skin tight fit.... & it's horribly tight on your calves..... Secondly the fabric is so light and rubbery...... That's why i returned it on next day.

",2.0 out of 5 stars
213,"

  Last month i purchased this BEN MARTIN Jeans, to be very frank i found fitting is really awesome & fantastic, but in terms of quality not upto the mark. The COLOR which they ve use in Jeans is very very much bad & its going to fade sooner, since every time i m washing it the color z getting out from Jeans z very much disappointing. So its lasting is not too much.Its an use n throw product it seems.Company fully should focus on quality.In my last comment i ve given on excitement but Truth will come out after 2 & 3 washing of this BEN MARTIN Jeans.

",5.0 out of 5 stars
214,"

  GoodProduct with in this price .. fully satisfied.must buy.Another products is available at very much price in market.very nice

",5.0 out of 5 stars
215,"

  In this price this jeans is good quality product. So if you want to buy this order confidently guys .

",4.0 out of 5 stars
216,"

  fit in size like it much as expected thank you for this product.. keep up with more products tysm vry much

",5.0 out of 5 stars
217,"

  Same this pant only I want size 38 please please I want  please exchange pant same pant but size 38

",5.0 out of 5 stars
218,"

  Superb I liked very much

",5.0 out of 5 stars
219,"

  This product is not original 😡 quality recive.dublicate product

",1.0 out of 5 stars
220,"

  Like it

",5.0 out of 5 stars
221,"

  Good product at low price

",4.0 out of 5 stars
222,,4.0 out of 5 stars
223,"

  Good

",3.0 out of 5 stars
224,,5.0 out of 5 stars
225,"

  Exallent and fit

",4.0 out of 5 stars
226,"

  Good but size is very large

",5.0 out of 5 stars
227,"

  Poor quality

",1.0 out of 5 stars
228,"

  Best Buy

",4.0 out of 5 stars
229,"

  Good but not better

",3.0 out of 5 stars
230,"

  Good item valuable for mony

",5.0 out of 5 stars
231,"

  Nice fitting

",5.0 out of 5 stars
232,"

  Very nice and comfortable. Superb quality.

",5.0 out of 5 stars
233,"

  The quality is not good

",1.0 out of 5 stars
234,"

  Value of manoy

",4.0 out of 5 stars
235,"

  Good fitting.

",2.0 out of 5 stars
236,"

  Nice product 👌👌

",5.0 out of 5 stars
237,"

  Good product

",5.0 out of 5 stars
238,"

  good

",3.0 out of 5 stars
239,"

  Good

",4.0 out of 5 stars
240,"

  Not bad

",1.0 out of 5 stars
241,"

  Recommend

",5.0 out of 5 stars
242,"

  Average

",4.0 out of 5 stars
243,"

  Nice

",5.0 out of 5 stars
244,"

  bed

",1.0 out of 5 stars
245,"

  Like

",5.0 out of 5 stars
246,"

  Very happy this product

",5.0 out of 5 stars
247,"

  Like

",2.0 out of 5 stars
248,"

  Liked it

",5.0 out of 5 stars
249,"

  The bottom is too big

",2.0 out of 5 stars
250,"

  Good

",4.0 out of 5 stars
251,"

  Nice one... Colour is dark.... Liked it... Must go for it..

",5.0 out of 5 stars
252,"

  Perfect

",5.0 out of 5 stars
253,"

  good

",4.0 out of 5 stars
254,"

  Excellent product.

",5.0 out of 5 stars
255,"

  It was slim fit

",1.0 out of 5 stars
256,"

  Good fit

",4.0 out of 5 stars
257,,5.0 out of 5 stars
258,"

  The jeans is perfect...first time I received the super hight waist jeans with ankle length ..thank you m..so happy

",5.0 out of 5 stars
259,"

  I would like to say all the girls out there if you genuinely want a good jeans that will be hell comfortable, give your a nice look and at the same time be as pocket friendly as possible then please try your hands on this product. It fits like magic and the material is too soft, good and comfortable.

",5.0 out of 5 stars
260,"

  It's a strechable denim.Super comfy.Perfect fit.I loved it.

",5.0 out of 5 stars
261,"

  Quality of the product is ok ok.... In product they have mentioned high waist but after wearing it's mid waist jeans.After looking at the jeans quality seems it will last only for 3-4months.Price charged for the product is good but compared to other brands questions comes on quality.I have recieved different brand jeans.i ordered tyffyn and I received hovac

",2.0 out of 5 stars
262,"

  The best in this price fits like a glove and the material is just bang on. Couldnt expect more! Thank u amazon! Also timely delivered! Just loved the jeans..its my second skin now!Had ordered 38 size.

",5.0 out of 5 stars
263,"

  Perfact fitting, good materials, enough stretch, I liked.Worth buying, I will buy in another colour

",5.0 out of 5 stars
264,"

  The quality is quite good, good colour but the only downside is I got mid rise jeans although its a high rise.

",4.0 out of 5 stars
265,"




                    The media could not be loaded.
                




   Pants were so comfortable, fitting is on point. And the best part is i got it for Rs. 524 only. Affordable fashion with great style. Go for it.

",5.0 out of 5 stars
266,"

  To be honest it's really a good jeans at this price but I think they sent  the different brand jeans although it's really comfy and good litte loose over waist which I can stich.

",4.0 out of 5 stars
267,,5.0 out of 5 stars
268,"

  The jeans is perfect...first time I received the super hight waist jeans with ankle length ..thank you m..so happy

",5.0 out of 5 stars
269,"

  I would like to say all the girls out there if you genuinely want a good jeans that will be hell comfortable, give your a nice look and at the same time be as pocket friendly as possible then please try your hands on this product. It fits like magic and the material is too soft, good and comfortable.

",5.0 out of 5 stars
270,"

  It's a strechable denim.Super comfy.Perfect fit.I loved it.

",5.0 out of 5 stars
271,"

  Quality of the product is ok ok.... In product they have mentioned high waist but after wearing it's mid waist jeans.After looking at the jeans quality seems it will last only for 3-4months.Price charged for the product is good but compared to other brands questions comes on quality.I have recieved different brand jeans.i ordered tyffyn and I received hovac

",2.0 out of 5 stars
272,"

  The best in this price fits like a glove and the material is just bang on. Couldnt expect more! Thank u amazon! Also timely delivered! Just loved the jeans..its my second skin now!Had ordered 38 size.

",5.0 out of 5 stars
273,"

  Perfact fitting, good materials, enough stretch, I liked.Worth buying, I will buy in another colour

",5.0 out of 5 stars
274,"

  The quality is quite good, good colour but the only downside is I got mid rise jeans although its a high rise.

",4.0 out of 5 stars
275,"




                    The media could not be loaded.
                




   Pants were so comfortable, fitting is on point. And the best part is i got it for Rs. 524 only. Affordable fashion with great style. Go for it.

",5.0 out of 5 stars
276,"

  To be honest it's really a good jeans at this price but I think they sent  the different brand jeans although it's really comfy and good litte loose over waist which I can stich.

",4.0 out of 5 stars
277,"

  i am soo happy after buying this.. the material is too good.. very nice quality of product they used.. i am literally from a long time looking for high waist.. and this is the best for high waist jeans.. just go for it..and it is true to size..

",4.0 out of 5 stars
278,"

  It's lovely....the material is good too...and size is absolutely perfect. overall I loved the denim ...so I would suggest you guys can go for it without giving a second thought.

",4.0 out of 5 stars
279,"

  I expected it to be high waisted but it's mid rise so i returned it. Otherwise the jeans is totally comfy and has a dark black color which looks Nice.

",4.0 out of 5 stars
280,"

  Order one size small than usual I ordered 34 but fiting is bit loss so order one size small than usual

",3.0 out of 5 stars
281,"

  Colour is dark black which looks nice. It's very tight fitting. High rise jeans. I don't think it's colour will fade. Overall good jeans n has value for money.

",5.0 out of 5 stars
282,"

  The jeans ia good, idk if it will lose colour while washing over all its good

",4.0 out of 5 stars
283,"

  The pants fit perfectly..I am 5'5"" 51kg ..and the size 28 is perfect..the material is so comfortable..at such a low price..awesome pants😁😁

",5.0 out of 5 stars
284,"

  If you are 32 go for 1size smaller, overall i like it. Fitting is perfect

",5.0 out of 5 stars
285,"

  Perfect

",5.0 out of 5 stars
286,"

  Fits like a glove, tailored for me, not too tight or loose..Just the way I like it

",5.0 out of 5 stars
287,"

  I am very disappointed I filled size properly 26 no. Still they give me 34 no. Size

",2.0 out of 5 stars
288,"

  Bit tight then my regular size

",2.0 out of 5 stars
289,"

  Order one size smaller than your original size then you'll get a perfect fit.

",5.0 out of 5 stars
290,,2.0 out of 5 stars
291,"

  The fitting is nice but the material is itchy. Definitely returning it.

",2.0 out of 5 stars
292,"

  I ordered 26 size but got 28 it is too large for me. 🤷‍♀️Jeans is nice..

",2.0 out of 5 stars
293,"

  Nice stretchable jeans makes ur legs look slim.  Go for it

",4.0 out of 5 stars
294,"

  M happy... thank you Amazon

",5.0 out of 5 stars
295,"

  Excellent 👌🏼Dark black 🖤🖤. Comfortable.

",5.0 out of 5 stars
296,"




                    The media could not be loaded.
                




   Value for money

",5.0 out of 5 stars
297,"

  Nice quality stretchable jeans!!

",4.0 out of 5 stars
298,"

  Zip is poor quality

",4.0 out of 5 stars
299,,4.0 out of 5 stars
300,,5.0 out of 5 stars
301,"

  Very good quality....

",4.0 out of 5 stars
302,,5.0 out of 5 stars
303,,5.0 out of 5 stars
304,"

  Good fitting....i order 26 size, material Ok ok .....as much as comparing with money then affordable good product...bt i have dout that after washing colour wil remove or not😅😅

",3.0 out of 5 stars
305,"

  √ quality√ super high waist√ super black√ stretchableAs per the price fabric is good, just go for it.

",5.0 out of 5 stars
306,"

  I ordered 28 size but it was 30 quality was not so good only for 3-4 month after that it was worst

",1.0 out of 5 stars
